after_super_class,bad_match_reason,candidates_after_super_class_guards,candidates_total,is_bad_match,match_percent,price,reason_code,ref_super_class,reference_name,rejected_by_anchor,rejected_by_forbidden,selected_name,selected_super_class,status
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"СЛИВКИ Крем сливочный 33% 1 л,ПЕТМОЛ,РОССИЯ (-F-)",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"СЛИВКИ растительные для взбивания 28% 1 кг пакет (-F-), БЕЛЛАРИЯ, РОССИЯ",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"СМОРОДИНА черная свежемороженая 10 кг, РОССИЯ",,,,,not_found
,,1,,False,100,714.5,,meat.sausage,"СОСИСКИ Чикен-спайси замороженные 10 шт х75 г вакуумная упаковка, РЕМИТ, РОССИЯ (-C-)",0,0,"БЕКОН варено-копченый 1 кг нарезка, РЕМИТ, РОССИЯ (-C-)",other,ok
,,468,,False,100,1.58,,condiments.sauce,"СОУС соевый 20 л, ДУНКАН, РОССИЯ",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС сладкий чили для курицы 1,8 л, TAMAKI, РОССИЯ",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС Шрирача 475 г/430 мл, UNI-EAGLE, ТАИЛАНД",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС барбекю 25 мл дип-пот,HEINZ,РОССИЯ",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС Цезарь дрессинг 25 мл дип-пот,HEINZ,РОССИЯ",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС Бешамель 1,8 кг, КНОРР, РОССИЯ",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС кисло-сладкий 1 кг балк,HEINZ,РОССИЯ",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС сырный 1 кг балк, HEINZ, РОССИЯ (-F-)",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,"СОУС сырный Чеддер 1 кг, HOCHLAND PROFESSIONAL, РОССИЯ",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,40,,False,100,30.0,,condiments.vinegar,"УКСУС бальзамический темный 6% 0,5 л, ANTIQUA, РОССИЯ (-C-)",0,0,Уксус столовый 9% 1л,condiments.vinegar,ok
,,106,,False,100,93.05,,condiments.spice,"СПЕЦИИ лук жареный 1 кг, ИНДИЯ (-C-)",0,0,"Соль нитритная ""SpicExpert"" пакет (1,000 кг/1,010 кг) упак..",condiments.spice,ok
,,106,,False,100,93.05,,condiments.spice,"СПЕЦИИ перец черный молотый 400 г, SPICE MASTER, РОССИЯ (-C-)",0,0,"Соль нитритная ""SpicExpert"" пакет (1,000 кг/1,010 кг) упак..",condiments.spice,ok
,,24,,False,100,288.0,,meat.duck,"УТКА печень Фуа-гра Эскалоп 240-360 г I, ГАЛЕРЕЯ ВКУСА, БЕЛАРУСЬ (-C-)",0,0,"Утка тушка б/п 1,6-2,2кг с/м,""Озерка""",meat.duck,ok
,,379,,False,73,44.76,,dairy.сыр,"СЫР Чеддер красный 50% ~4 кг,ПОСТАВЫ ГОРОДОК,БЕЛАРУСЬ (-F-)",0,23,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"МОЛОКОСОДЕРЖАЩИЙ ПРОДУКТ по типу Сулугуни 40% ~2 кг, ALTI, РОССИЯ",,,,,not_found
,,379,,False,43,44.76,,dairy.сыр,"СЫР Креметте Professional творожный 65% 10 кг,CREMETTE PROFESSIONAL,РОССИЯ (-FP-)",0,23,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
,,379,,False,86,44.76,,dairy.сыр,"СЫР творожный сливочный 69% 1,5 кг, SABAH, ИРАН",0,23,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
,,379,,False,43,44.76,,dairy.сыр,"СЫР Камамбер с белой плесенью в панировке 50% 1 кг, ALTI, РОССИЯ",0,23,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"ОСНОВА для римской пиццы 19х29 см 40 шт х185 г, COOK_ME, РОССИЯ",,,,,not_found
,,36,,False,100,87.59,,seafood.caviar,"ИКРА ТОБИКО-ИККО черная 0,5 кг, САНТА БРЕМОР, БЕЛАРУСЬ",0,0,Икра черная имитированная ст/б 220 гр (6) Балтийский Берег,other,ok
,,78,,False,100,88.78,,canned.томаты.консервированные,"ТОМАТЫ целые очищенные 1760 г/2950 г , COOK_ME, ТУРЦИЯ (-F-)",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"ТОРТИЛЬЯ пшеничная замороженная 10 дюйм 12 шт/800 г, MISSION, РОССИЯ (-C-)",,,,,not_found
,,59,,False,100,103.0,,canned.тунец.консервированный,"ТУНЕЦ Yellowfin филе SAKU АА 300-500 г, КИТАЙ",0,0,Тунец для салата консер.Санфил 170гр  б/ключа,canned.тунец.консервированный,ok
,,59,,False,100,103.0,,canned.тунец.консервированный,"ТУНЕЦ Yellowfin стейки 100-200 г, ВЬЕТНАМ",0,0,Тунец для салата консер.Санфил 170гр  б/ключа,canned.тунец.консервированный,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"УГОРЬ Унаги 450-560 г 01 вакуумная упаковка, КИТАЙ",,,,,not_found
,,2,,False,100,159.3,,additives.coconut,"МОЛОКО кокосовое 17-19% 1 л, AROY-D, ИНДОНЕЗИЯ",0,0,МЯКОТЬ кокосового ореха переработанная 70% Индонезия 400 мл. Aroy-D,other,ok
,,41,,False,100,30.0,,condiments.vinegar,"УКСУС рисовый 20 л, ДУНКАН, РОССИЯ",0,0,Уксус столовый 9% 1л,condiments.vinegar,ok
,,41,,False,100,35.38,,condiments.mustard,"ГОРЧИЦА Русская 1 кг, ПЕЧАГИН ПРОФИ, РОССИЯ (-C-)",0,0,Горчица русская 170 гр ст/б (18) Uni Dan,condiments.mustard,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"ЧИЗКЕЙК Американский Баскский 12 кус/уп 1,2 кг, ШЕФ ДОМА, РОССИЯ",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"ЧИЗКЕЙК New York клубника 12 кус/уп 1,2 кг, ШЕФ ДОМА, РОССИЯ",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"ШОКОЛАД молочный Lacte Creme 30% 10 кг, CARGILL, БЕЛЬГИЯ",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"ШОКОЛАД молочный Reno Concerto Latte 34% (2шт х5) 10 кг, IRCA, ИТАЛИЯ",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"ЯЙЦО первой категории мытое экстра 18 дес/коробка, РОСКАР, РОССИЯ",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Грибная смесь (5 вид. рез. гриб.) жар. в масле ""Гран Пицца"" ж/б (1,900 кг)",,,,,not_found
,,41,,False,31,30.0,,condiments.vinegar,"Капперсы Лакримелла в соли ""И.П.О.С.Е.А."" (1,000 кг/1,085 кг) пл/б",0,0,Уксус столовый 9% 1л,condiments.vinegar,ok
,,78,,False,100,88.78,,canned.томаты.консервированные,"Томаты сушеные в масле ""И.П.О.С.Е.А."" (280 г) ст/б кор. .",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,43,,False,73,85.904,,canned.маслины,"Маслины Гигант Белла Чериньола с/к И.П.О.С.Е.А. ж/б (2,300 кг/4,200 кг/4250 мл)",0,0,Маслины черные б/к Sunfeel ж/б 300мл,canned.маслины,ok
,,468,,False,100,1.58,,condiments.sauce,"Соус Грибной Трюфельный МЕНЮ ст./б. (0,640 кг) ст/б.",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,79,,False,100,88.78,,canned.томаты.консервированные,"Томаты черри в томатном соке ""Мутти"" ж/б (0,240 кг/0,400 кг/0,460 кг) кор. .",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,468,,False,100,1.58,,condiments.sauce,"Соус томатный для пиццы ароматизированный ""Мутти"" ж/б (4,100 кг/4,450 кг)",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,468,,False,100,1.58,,condiments.sauce,"Томатный соус для пиццы классический ""Мутти"" (0,400 кг) .",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,107,,False,100,93.05,,condiments.spice,"Томаты сушеные в подсолнечном масле в специях ""D`Amico"" пет пакет (1,100 кг) упак. .",0,0,"Соль нитритная ""SpicExpert"" пакет (1,000 кг/1,010 кг) упак..",condiments.spice,ok
,,53,,False,54,43.896,,canned.горошек.зеленый,"Горошек зеленый LUTIK ж/б с ключом (0,400 кг/0,240 кг/425 мл)",0,0,Горошек зеленый ГОСТ MaySun 425мл,canned.горошек.зеленый,ok
,,53,,False,50,43.896,,canned.горошек.зеленый,"Горошек зеленый из мозговых сортов Бояринъ ж/б (3100мл/3,000кг/1,800кг)",0,0,Горошек зеленый ГОСТ MaySun 425мл,canned.горошек.зеленый,ok
,,468,,False,100,1.58,,condiments.sauce,"Фасоль красная в томатном соусе чили Бондюэль ж/б (0,400 кг/0,425 мл)",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,34,,False,60,78.24,,canned.кукуруза.консервированная,"Кукуруза сладкая Бондюэль ж/б (0,340 кг/0,440 кг/425 мл)",0,0,Кукуруза консервированная 425 мл (250 гр) ж/б ключ (24) Maysun,canned.кукуруза.консервированная,ok
,,57,,False,52,62.30399999999999,,staples.фасоль,"Фасоль красная консервированная Ред Кидней «ARTIGIANO» ж/б (2,600 кг) упак. .",0,0,Фасоль белая Sunfeel 425мл,staples.фасоль,ok
,,57,,False,54,62.30399999999999,,staples.фасоль,"Фасоль белая консервированная Каннеллини ""ARTIGIANO"" (0,400 кг)ж/б упак. .",0,0,Фасоль белая Sunfeel 425мл,staples.фасоль,ok
0,,,8218,,,,NO_CANDIDATES_AFTER_GUARDS,canned.огурцы,"Огурцы ""ДЕЛЬКОФФ"" корнишоны 3-6 см (0,680 кг/1,030 кг/720 мл) ст/б кор. .",0,0,,,not_found
,,79,,False,100,88.78,,canned.томаты.консервированные,"Томаты очищенные целые в томатном соке ""Antica Napoli"" ж/б (2,500 кг) упак. . Bioverde",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,79,,False,100,88.78,,canned.томаты.консервированные,"Томаты резаные кубиками в томатном соке ""Antica Napoli"" ж/б (2,500 кг) упак. .IMCA Spa",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,78,,False,100,88.78,,canned.томаты.консервированные,"Томаты вяленые ""Antica Napoli"" в масле ст/б 1,500кг упак. .",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,78,,False,100,253.8,,staples.масло.оливковое,"Таджасские оливки б/к в оливковом масле Анфоссо ст/б (0,950 кг)",0,0,Масло оливковое нераф в/кач Экстра Коста Доро (250 мл),staples.масло.оливковое,ok
,,58,,False,100,103.0,,canned.оливки,"Оливки ARTIGIANO без косточки ж/б (0,350 кг/0,150кг)",0,0,Оливки зеленые б/к 300мл Майсан,canned.оливки,ok
,,58,,False,100,103.0,,canned.оливки,"Оливки сицилийские Ночеллара Antica Napoli ст/б (1062 мл/1,016кг/0,600 кг)",0,0,Оливки зеленые б/к 300мл Майсан,canned.оливки,ok
,,58,,False,100,103.0,,canned.оливки,"Оливки Каламата c косточкой ""NEFELI"" ж/б (2,500 кг/4,250 кг/4330 мл) упак. .",0,0,Оливки зеленые б/к 300мл Майсан,canned.оливки,ok
,,58,,False,100,103.0,,canned.оливки,"Оливки Каламата c косточкой NEFELI ст./бан.(0,300 кг/300 мл)",0,0,Оливки зеленые б/к 300мл Майсан,canned.оливки,ok
,,44,,False,66,120.0,,fruits.малина,"Варенье ""Ратибор"" Малина ст/б (0,360кг/0,600кг)",0,0,Джем Махеевъ малина 300г/16шт,fruits.малина,ok
,,468,,False,70,1.58,,condiments.sauce,"Джем персиковый дип-пот (25 мл/0,020 кг/0,021 кг) упак. .",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Груши мини в сиропе ""D'Amico"" (0,420 кг/425мл)",,,,,not_found
,,41,,False,30,90.5,,fruits.манго,"Манго ломтики в сиропе ""ARTIGIANO"" (0,425 кг/440 мл) упак. .",0,0,"ПИРОЖНОЕ дайфукумоти манго-маракуйя 6 шт х40 г, РОССИЯ",fruits.манго,ok
,,58,,False,32,62.30399999999999,,staples.фасоль,"Вишня коктейльная красная с веточкой ""Делькофф"", ""Проф Ингредиенты"" (0,680 кг/1,085 кг/720 мл) кор..",0,0,Фасоль белая Sunfeel 425мл,staples.фасоль,ok
,,33,,False,100,74.43,,meat.ham,"Сет Итальянский ( ассорти- ветчина /шейка сыровяленые) La Medea (0,100 кг) упак.Россия",0,0,"Дрожжи Саф-Инстант (0,125 кг/0,130 кг) упак. . Россия",other,ok
,,56,,False,100,152.84,,meat.kolbasa,"Колбаса сыровяленая полусухая Салями с Трюфелем «Salumu di Reggiо» (0,200 кг)",0,0,"Колбаса с/в п/с Salame Classico Reserva (Салями Классико Резерва) Solemici МГС серв.нарезка (0,070 к",meat.kolbasa,ok
,,28,,False,52,147.0,,beverages.вино,"Окорок свиной с/в Прошуто Стаджионато (~ 2,000 - 3,000кг) ~11 кг/упак Доброско",0,0,"Уксус виноградный Золотой налив 6%, 0.5 л",beverages.вино,ok
