id,name_raw,product_core_id,confidence,super_class
51ff4cee-1239-42f5-a2d4-8599f376b679,"Смесь специй для моркови по-корейски банка 0,500 кг Рубикон",condiments.spice,0.3,condiments.spice
109aea32-4e64-4145-9fac-edf1b160e33a,"Гвоздика молотая пакет 1,000кг Рубикон",condiments.spice,0.3,condiments.spice
5fb19299-9b43-49a9-b7d5-18366a191da0,"Кумин целый (зира) банка 0,450 кг Рубикон",condiments.spice,0.3,condiments.spice
4f6768bb-9a00-4598-b543-87f32d876786,"Смесь специй для гриля пакет 1,000 кг Рубикон",condiments.spice,0.3,condiments.spice
6d797b20-682e-4702-a9b4-b7ad612b7639,"Можжевельник ягоды банка 0,300 кг Рубикон",condiments.spice,0.3,condiments.spice
9e134711-cfdc-416f-b6c6-179743cf4dcf,"Корица палочки банка 0,180кг Рубикон",condiments.spice,0.3,condiments.spice
fe5da14e-22dc-42fe-83e9-cb23dc413fee,"Смесь специй для рыбы с лимоном банка 0,500 кг Рубикон",condiments.spice,0.3,condiments.spice
2ea72f6c-e498-4013-b189-d5a19d2151aa,"Смесь специй для курицы п/банка 0,500кг Рубикон",condiments.spice,0.3,condiments.spice
2d68fed6-9994-402d-b70c-41219e00f94f,"Смесь специй Хмели-сунели пакет 1,000кг Рубикон",condiments.spice,0.3,condiments.spice
9baff289-5f48-4f41-af09-1f1898390126,"Смесь специй Тандури банка 0,460 кг Рубикон",condiments.spice,0.3,condiments.spice
69ab96ae-49ab-40c6-b15d-732f9de96f9e,"Чеснок сушеный дробленый 8/16 п/банка 0,500кг Рубикон",condiments.spice,0.3,condiments.spice
a3834614-2203-422e-81bf-ccee74f2b626,"Чеснок сушеный гранулированный 40/60 банка 0,500кг",condiments.spice,0.3,condiments.spice
8a5fbcb7-5bda-4afb-bdc5-34b1a9ea3cfe,"Смесь пряностей Мексика Фахита SpicExpert п/п (1,000кг/1,010кг)",condiments.spice,0.3,condiments.spice
29ff5ae3-2244-4823-ae8a-643725264347,"Зира (кумин) SpicExpert п/п (1,000кг/1,030кг)",condiments.spice,0.3,condiments.spice
41d98f27-535c-4893-acc7-4e47f854ff01,"Хмели-сунели SpicExpert п/п (1,000кг/1,010кг)",condiments.spice,0.3,condiments.spice
4bf259ea-8140-4ec8-bd8b-0503c213bdb6,"Хмели-сунели SpicExpert п/п (1,000кг/1,010кг)",condiments.spice,0.3,condiments.spice
daf92ae6-1c70-44a4-91f2-f0b1ef186567,"Сухари панировочные белые 0,6 см SpicExpert п/п (1,000кг/1,010кг) 15-",condiments.spice,0.3,condiments.spice
e43f208c-0427-448b-a08d-174bef82c7dc,"Итальянские травы (для пиццы) SpicExpert п/банка (0,200кг/0,262кг)",condiments.spice,0.3,condiments.spice
355de72a-ef97-49c5-b1c9-f922307f133a,"Лавровый лист Экстра SpicExpert п/п (0,100кг/0,110кг)",condiments.spice,0.3,condiments.spice
1d104c9b-0173-463c-ae5e-d262a8b99cb8,"Корица в палочках SpicExpert п/банка (0,250кг/0,312кг)",condiments.spice,0.3,condiments.spice
4ebd242c-d080-4253-8626-223359ed3689,"Карри Золотой SpicExpert п/п (1,000кг/1,030кг) 10-",condiments.spice,0.3,condiments.spice
faf34727-8c91-4430-9d48-6e4b20824058,"Карри Золотой SpicExpert п/п (1,000кг/1,030кг) 10-",condiments.spice,0.3,condiments.spice
95c2878b-81a3-4198-8a5b-22e9f6b7fd05,"Карри Золотой SpicExpert п/п (1,000кг/1,030кг) 10-",condiments.spice,0.3,condiments.spice
308e66dd-6399-4e9d-a83b-3ef54ebabeeb,"Кардамон молотый SpicExpert п/банка (0,500кг)",condiments.spice,0.3,condiments.spice
9455f50a-2042-4fcb-8e71-032f30f823c1,"Кардамон молотый SpicExpert п/банка (0,500кг)",condiments.spice,0.3,condiments.spice
e550eb53-75fb-4ad1-a2da-354ea3dbd993,"Какао SpicExpert п/п (1,000кг/1,030кг)",condiments.spice,0.3,condiments.spice
9ed7f361-d827-4db7-a0ca-eba3dccc6b18,"Барбарис красный Премиум SpicExpert п/банка (0,250кг/0,312кг)",condiments.spice,0.3,condiments.spice
783bb451-25a0-477a-a9fd-c49d1513a348,"Бадьян (анис звездчатый) целый SpicExpert п/банка (0,200кг/0,262кг)",condiments.spice,0.3,condiments.spice
927be9cc-cb94-499a-84f4-7f2765aca7bd,"Фенхель семя SpicExpert п/банка (0,300кг/0,360кг) 6-",condiments.spice,0.3,condiments.spice
f04050d6-ed10-48a3-8224-4c4e6841c1ff,"Укроп SpicExpert п/п (1,000кг/1,030кг)",condiments.spice,0.3,condiments.spice
be91c923-7821-4aa7-971d-e61bd8b2288c,"Тимьян SpicExpert п/банка (0.200кг/0,265кг)",condiments.spice,0.3,condiments.spice
eead5073-f9a8-42df-8108-1ab3bdb85df0,"Тимьян SpicExpert п/банка (0.200кг/0,265кг)",condiments.spice,0.3,condiments.spice
21ed99fd-afb2-4d48-aee5-d3c9e17cd0c0,"Корица молотая ""SpicExpert"" банка (1000мл ) (0,400 кг) упак.",condiments.spice,0.3,condiments.spice
e31d3953-8f63-45fe-a341-08e109f8a89a,"Мускатный орех целый SpicExpert п/банка (0,300кг/0,362кг)",condiments.spice,0.3,condiments.spice
da52a488-f1f7-452f-8e8b-850c50e287e6,"Можжевеловая ягода SpicExpert п/банка (0,300кг/0,362кг)",condiments.spice,0.3,condiments.spice
7187b0b4-6db6-416f-bdce-cddfe7c6e199,"Зира (кумин) молотый SpicExpert п/банка (0,450кг/0,512кг)",condiments.spice,0.3,condiments.spice
a69da38d-1422-45d8-b9dd-ad9d17102ce1,"Гвоздика целая SpicExpert п/банка (0,300кг/0,362кг)",condiments.spice,0.3,condiments.spice
3f4a9b72-fa68-4e22-8d5d-779147ac781c,"Гвоздика молотая SpicExpert п/банка (0,500кг/0,562кг)",condiments.spice,0.3,condiments.spice
