supplier_item_id,supplier_id,name_raw,name_norm,super_class_db,super_class_runtime,sc_confidence,brand_id_db,brand_from_text,pack_db,pack_runtime,price,data_issues
de91f3c6-d410-4897-ac6b-f1d1e20a10a4,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"МАСЛО фритюрное растительное ВЕГАФРАЙ_05 7,5 л. Cargill",масло фритюрное растительное вегафрай_05 cargill,condiments.oil.vegetable,oils.frying,1.0,,,7.5,7.5,1396.88,NO_BRAND
99950c22-2612-49aa-83f2-03efaf1da1de,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СПРЕЙ для жарки и выпекания 500 гр. KOTANYI,спрей для жарки выпекания kotanyi,other,condiments.seasoning,0.41,,,0.5,0.5,725.49,SUPER_CLASS_OTHER|NO_BRAND
026027ac-afa6-49d4-962e-263b90af4681,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ГОРЧИЦА дижонская ст/б 270 гр. Бастион,горчица дижонская ст бастион,condiments.mustard,condiments.mustard,1.0,,,0.27,0.27,70.15,NO_BRAND
8378a252-e481-4076-9a15-776b42177c51,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ГОРЧИЦА зернистая ведро 1 кг. UNI DAN,горчица зернистая ведро uni dan,condiments.mustard,condiments.mustard,1.0,,,1.0,1.0,164.77,NO_BRAND
0fd7dd54-6e55-4fa9-8e4b-53e034d7a9ef,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ГОРЧИЦА зернистая ст/б 270 гр. UNI DAN,горчица зернистая ст uni dan,condiments.mustard,condiments.mustard,1.0,,,0.27,0.27,81.03,NO_BRAND
cefbef55-dc81-47ab-8f78-fd17b159f88a,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ГОРЧИЦА русская ведро 1 кг. Бастион,горчица русская ведро бастион,condiments.mustard,condiments.mustard,1.0,,,1.0,1.0,149.93,NO_BRAND
234d2f53-9cea-4b95-a377-9c06f3b4c73a,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"ГОРЧИЦА сладкая MILD 1,1 кг. PROVIL S.A.",горчица сладкая mild provil,condiments.mustard,condiments.mustard,1.0,,,1.1,1.1,868.73,NO_BRAND
e7983959-78fa-4763-9069-d8ffed60f58d,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ЗАПРАВКА для салата 470 мл. Tamaki,заправка для салата tamaki,other,condiments.seasoning,1.0,,,0.47,0.47000000000000003,231.11,SUPER_CLASS_OTHER|NO_BRAND
46dbc222-1546-4a65-a986-5dbb295d9f6b,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,КЕТЧУП 800 гр. Heinz,кетчуп heinz,condiments.ketchup,condiments.ketchup,1.0,heinz,,0.8,0.8,206.25,OK
d8156d59-6211-4539-a015-918ee6393094,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,КЕТЧУП томатный дип-пот 25 мл *125 шт. Heinz,кетчуп томатный дип пот 125 шт heinz,condiments.ketchup.portion,condiments.ketchup,1.0,heinz,,0.025,0.025,1480.8,OK
70d024a1-ba26-4b0e-b230-555675406f27,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,КЕТЧУП томатный классический 900 гр. Царский,кетчуп томатный классический царский,condiments.ketchup,condiments.ketchup,1.0,,,0.9,0.9,161.24,NO_BRAND
9d8b7eb0-e2cd-4303-b452-ba606ac9a193,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,КЕТЧУП томатный классический ведро 10 кг. Царский,кетчуп томатный классический ведро царский,condiments.ketchup,condiments.ketchup,1.0,,,10.0,10.0,1268.75,NO_BRAND
8ca201e2-2c44-4a75-ba10-49d7f11f5186,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,КЕТЧУП томатный пакет 1 кг. PIKADOR PRO,кетчуп томатный пакет pikador pro,condiments.ketchup,condiments.ketchup,1.0,,,1.0,1.0,199.2,NO_BRAND
305e3d84-87f6-45c4-8a2d-30d57bd8fad2,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,КЕТЧУП томатный пакет 2 кг. Heinz,кетчуп томатный пакет heinz,condiments.ketchup,condiments.ketchup,1.0,heinz,,2.0,2.0,469.2,OK
d52e741e-4ca0-4e5d-b8de-19021b08fbcb,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,КРЕМ-СОУС бальзамический классический п/б 500 мл. KOTANYI,крем соус бальзамический классический kotanyi,condiments.sauce,condiments.sauce,1.0,,,0.5,0.5,791.79,NO_BRAND
5fbed198-223e-43f1-826c-d2cc5e88e61f,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,МАЙОНЕЗ домашний 25% 5 кг. Hellmann`s,майонез домашний 25 hellmann,condiments.mayonnaise,condiments.mayo,1.0,,,5.0,5.0,1073.37,NO_BRAND
cffb6d05-2e22-41cb-a1bd-41d919b3e798,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,МАЙОНЕЗ настоящий 78% 5 л. Hellmann`s,майонез настоящий 78 hellmann,condiments.mayonnaise,condiments.mayo,1.0,,,5.0,5.0,1921.41,NO_BRAND
efaeab0b-1cdb-4adf-90c0-f9e35ba1ca94,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,МАЙОНЕЗ Провансаль для запекания 67% ведро 10 л. Solpro,майонез провансаль для запекания 67 ведро solpro,condiments.mayonnaise,condiments.mayo,1.0,,,10.0,10.0,1794.0,NO_BRAND
c4fe60c5-1fa0-4b08-b619-3e81b72ba94a,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,МАЙОНЕЗ Провансаль классический 55% ведро 10 л. Solpro,майонез провансаль классический 55 ведро solpro,condiments.mayonnaise,condiments.mayo,1.0,,,10.0,10.0,1706.9,NO_BRAND
3f22140f-55e9-496f-8433-4fb735f18902,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"МАЙОНЕЗ Провансаль классический 60% ведро 9,7 кг. Solpro",майонез провансаль классический 60 ведро solpro,condiments.mayonnaise,condiments.mayo,1.0,,,9.7,9.7,1825.2,NO_BRAND
8de21150-ce86-44d1-a399-58773a2ae635,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,МАЙОНЕЗ Провансаль классический 67% ведро 3 л. Solpro,майонез провансаль классический 67 ведро solpro,condiments.mayonnaise,condiments.mayo,1.0,,,3.0,3.0,578.5,NO_BRAND
3758e3e7-0d53-4600-8ce2-543f1119af10,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"МАЙОНЕЗ Провансаль классический 67% ведро 9,6 кг. Solpro",майонез провансаль классический 67 ведро solpro,condiments.mayonnaise,condiments.mayo,1.0,,,9.6,9.6,1786.2,NO_BRAND
f3f29482-7250-48c9-a89e-55fe7b2b4e50,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,МАЙОНЕЗ Провансаль классический 67% ведро 9.4 кг. (10л) Solpro GOLDEN QUALITY,майонез провансаль классический 67 ведро solpro golden quality,condiments.mayonnaise,condiments.mayo,1.0,,,9.4,9.4,1926.2,NO_BRAND
b5055a9d-c3e5-406d-9b4d-1af2eebee54b,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"МАЙОНЕЗ Провансаль классический 78% ведро 5,3 л. Solpro",майонез провансаль классический 78 ведро solpro,condiments.mayonnaise,condiments.mayo,1.0,,,5.3,5.3,1170.0,NO_BRAND
2b31bb38-b4d8-4418-aa69-e1cabcd25624,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ПАСТА томатная 25% ТУ 5 кг.,паста томатная 25 ту,condiments.tomato_paste,canned.томаты.консервированные,1.0,,,5.0,5.0,866.81,NO_BRAND
9f2d7f95-07d2-4d56-aaa1-3738b626c92c,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ПАСТА томатная 28% ж/б 820 гр. Кanz,паста томатная 28 кanz,condiments.tomato_paste,canned.томаты.консервированные,1.0,,,0.82,0.8200000000000001,210.7,NO_BRAND
ed44e112-98d4-402a-9176-2996a89d8f6a,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"ПАСТА томатная 30% ж/б 2,2 кг. Помидорка",паста томатная 30 помидорка,condiments.tomato_paste,canned.томаты.консервированные,1.0,,,2.2,2.2,781.7,NO_BRAND
8a76eed5-ed66-4d07-977b-83c2e9347473,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,ПАСТА томатная ж/б 770 гр. Помидорка,паста томатная помидорка,condiments.tomato_paste,canned.томаты.консервированные,1.0,,,0.77,0.77,293.64,NO_BRAND
53d959d2-f083-4364-8774-06e94f8bf38f,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"РЕЛИШ из корнишонов 1,05 кг. PROVIL S.A.",релиш из корнишонов provil,other,condiments.relish,1.0,,,1.05,1.05,841.52,SUPER_CLASS_OTHER|NO_BRAND
512c5253-83da-4351-846e-ee246f8ad915,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС ананасовый с перцем чили 470 мл. Tamaki,соус ананасовый перцем чили tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,214.17,NO_BRAND
1cf2c732-0372-4aa0-8c4f-a506a43b06bc,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС бальзамический 470 мл. Tamaki,соус бальзамический tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,179.08,NO_BRAND
79fa1bda-9012-4842-824e-bc68cc58a109,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Барбекю 1 кг. Hellmann`s,соус барбекю hellmann,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,466.2,NO_BRAND
f486b169-643b-4d7a-b0ca-d957865173dd,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Барбекю 1 кг. Tamaki,соус барбекю tamaki,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,315.81,NO_BRAND
dc8fcd85-7a51-459e-a7b6-d0f2c9d21cc5,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Барбекю 1 кг. Россия Got2Eat,соус барбекю россия got2eat,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,233.53,NO_BRAND
e3cf3404-0fb1-43ca-a161-ec6ac207d219,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Барбекю Америка 2,3 кг. PROVIL S.A.",соус барбекю америка provil,condiments.sauce,condiments.sauce,1.0,,,2.3,2.3,1358.96,NO_BRAND
a6024d12-b166-40d3-984c-424d682e48c5,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС барбекю дип-пот 25 мл *125 шт. Heinz,соус барбекю дип пот 125 шт heinz,condiments.sauce,condiments.sauce,1.0,heinz,,0.025,0.025,1555.2,OK
c3098a45-7f29-4981-ad8a-41c923d0c1ba,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Барбекю копченый 2,3 кг. PROVIL S.A.",соус барбекю копченый provil,condiments.sauce,condiments.sauce,1.0,,,2.3,2.3,1318.59,NO_BRAND
25899adc-9688-4892-97fb-b322055a182a,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС барбекю пакет 1 кг. Heinz,соус барбекю пакет heinz,condiments.sauce,condiments.sauce,1.0,heinz,,1.0,1.0,385.2,OK
e0647c60-1517-4a05-a2e1-8f3a4f0e5f25,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Бешамель сухая смесь 1,8 кг. Knorr",соус бешамель сухая смесь knorr,condiments.sauce,condiments.sauce,1.0,knorr,,1.8,1.8,3163.5,OK
25094ed2-180c-4cef-9b83-f36873d3e174,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Бонито 1,8 кг. Kingzest",соус бонито kingzest,condiments.sauce,condiments.sauce,1.0,,,1.8,1.8,2258.85,NO_BRAND
12fb21d5-c59e-48a4-9600-366082c8807d,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС бургер балк 1 кг. Heinz,соус бургер балк heinz,condiments.sauce,condiments.sauce,1.0,heinz,,1.0,1.0,772.8,OK
a6ab8e1e-e5f5-42ab-88a6-d6603e17f82e,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Бургер Гриль 1 кг. Hellmann`s,соус бургер гриль hellmann,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,832.5,NO_BRAND
1367469a-5225-4e12-a3fc-cd6a7b992d1d,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Ворчестер 740 гр. PROVIL S.A.,соус ворчестер provil,condiments.sauce,condiments.sauce,1.0,,,0.74,0.74,824.85,NO_BRAND
df112a46-bc96-4e33-a231-7b8edb94f877,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Голландез Hollandaise 1 кг. PROVIL S.A.,соус голландез hollandaise provil,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,1602.9,NO_BRAND
b5a0eb53-00af-42fe-90d1-949a6fcdec36,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Голландский 1,7 кг. Knorr",соус голландский knorr,condiments.sauce,condiments.sauce,1.0,knorr,,1.7,1.7,2353.2,OK
0599aeac-b8b3-4f35-9c8d-d7b8964ce4b7,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС горчичный балк 700 гр. Heinz,соус горчичный балк heinz,condiments.sauce,condiments.sauce,1.0,heinz,,0.7,0.7000000000000001,320.4,OK
3ecdfa1b-6fa9-4031-b185-e72296a0673e,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС горчичный дип-пот 25 мл *125 шт. Heinz,соус горчичный дип пот 125 шт heinz,condiments.sauce,condiments.sauce,1.0,heinz,,0.025,0.025,1652.4,OK
65215bcd-3e76-498f-9960-b7c9ba2532f2,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС горчичный пакет 2 кг. Heinz,соус горчичный пакет heinz,condiments.sauce,condiments.sauce,1.0,heinz,,2.0,2.0,1022.4,OK
fb4ce034-246a-4941-833c-d2a96ab5aff5,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС грибной соевый 1,8 л. ТяньХэ QIANHE",соус грибной соевый тяньхэ qianhe,condiments.sauce.soy,condiments.sauce,1.0,,,1.8,1.8,490.05,NO_BRAND
23659a49-b66a-4082-94b2-7254c4493413,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС гриль балк 1 кг. Heinz,соус гриль балк heinz,condiments.sauce,condiments.sauce,1.0,heinz,,1.0,1.0,772.8,OK
ada7d084-bfd1-47eb-bb60-9d9ffd3f797a,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС гриль на основе растительных масел 1 кг. Tamaki,соус гриль на основе растительных масел tamaki,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,425.92,NO_BRAND
7f9d55d9-d5d9-43b3-b997-f910d0f9692f,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС деликатесный Барбекью острый дип-пот 25 мл*125 шт. PIKADOR,соус деликатесный барбекью острый дип пот 125 шт pikador,condiments.sauce,condiments.sauce,1.0,,,0.025,0.025,1200.6,NO_BRAND
faa7f86d-ee01-4cf0-bcef-4073360efc59,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС деликатесный Барбекю балк 1 кг. PIKADOR PRO,соус деликатесный барбекю балк pikador pro,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,212.21,NO_BRAND
0fe3fb12-3d96-46ad-9881-7f9338d4e616,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС деликатесный кисло-сладкий оригинальный балк 1 кг. Heinz,соус деликатесный кисло сладкий оригинальный балк heinz,condiments.sauce,condiments.sauce,1.0,heinz,,1.0,1.0,481.2,OK
04e3235f-ccd1-4528-9cb0-9f505a5819f2,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС деликатесный кисло-сладкий Чили дип-пот 25 мл*125 шт. PIKADOR,соус деликатесный кисло сладкий чили дип пот 125 шт pikador,condiments.sauce,condiments.sauce,1.0,,,0.025,0.025,1200.6,NO_BRAND
b82be619-ee53-4df0-a912-e2c3c0b7ee58,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС деликатесный терияки дип-пот 25 мл *125 шт. Heinz,соус деликатесный терияки дип пот 125 шт heinz,condiments.sauce,condiments.sauce,1.0,heinz,,0.025,0.025,1554.34,OK
56d34013-9a13-43b6-9461-c73e313fa5c7,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Деми гласс 1,8 кг. Knorr",соус деми гласс knorr,condiments.sauce,condiments.sauce,1.0,knorr,,1.8,1.8,2770.56,OK
f4dcb65c-5323-465d-b048-c68fa53b2cf7,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС для шаурмы 1 кг. Tamaki,соус для шаурмы tamaki,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,398.09,NO_BRAND
1ce9a517-00fa-4f9c-b9f3-a0aa65044031,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС из черных соевых бобов 280 гр. Lao Gan Ma,соус из черных соевых бобов lao gan ma,condiments.sauce.soy,condiments.sauce,1.0,,,0.28,0.28,234.0,NO_BRAND
f1511cd9-b8ea-42c4-8acd-71f41a5d6454,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Карри 2,3 кг. PROVIL S.A.",соус карри provil,condiments.sauce,condiments.sauce,1.0,,,2.3,2.3,1385.87,NO_BRAND
7db8e333-97bb-48cb-a1d5-835ac0cb0bc2,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС карри с ананасом 470 мл. Tamaki,соус карри ананасом tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,265.5,NO_BRAND
3ae349dc-527b-44e5-af8e-f7ba89c0920e,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Кимчи 1,5 л. GENSO Asian style",соус кимчи genso asian style,condiments.sauce,condiments.sauce,1.0,,,1.5,1.5,508.71,NO_BRAND
0562a226-c893-461c-892a-cf26575f9d5c,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Кимчи 1,5 л. Tamaki",соус кимчи tamaki,condiments.sauce,condiments.sauce,1.0,,,1.5,1.5,410.64,NO_BRAND
cd04c04f-7004-4233-a147-f78b15c96032,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Кимчи 1,8 л. BG",соус кимчи bg,condiments.sauce,condiments.sauce,1.0,,,1.8,1.8,778.8,NO_BRAND
e84125a2-6e09-478f-8db5-560edd047d80,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Кимчи 1,8 л. PEARL RIVER BRIDGE",соус кимчи pearl river bridge,condiments.sauce,condiments.sauce,1.0,,,1.8,1.8,771.01,NO_BRAND
53ee20c3-04e5-46dd-aecd-4e33cbb89847,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Кимчи 1,8 л. Tamaki",соус кимчи tamaki,condiments.sauce,condiments.sauce,1.0,,,1.8,1.8,757.56,NO_BRAND
69c85273-9137-43d6-90d4-6ecab7da4447,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС кисло-сладкий 1 кг. Tamaki,соус кисло сладкий tamaki,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,379.94,NO_BRAND
1ac8056e-600d-4b53-b2e0-986643b507a1,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС кисло-сладкий дип-пот 25 мл*125 шт. Heinz,соус кисло сладкий дип пот 125 шт heinz,condiments.sauce,condiments.sauce,1.0,heinz,,0.025,0.025,1555.2,OK
c82f46ca-6b16-43eb-8d9a-f6a29acf08f1,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Лемонграсс Таиланд 285 гр. Chang,соус лемонграсс таиланд chang,condiments.sauce,condiments.sauce,1.0,,,0.285,0.28500000000000003,176.68,NO_BRAND
173ba09a-6e00-4384-83a2-a215e2f68f15,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС майонезный легкий 28% пакет 2 кг. Heinz,соус майонезный легкий 28 пакет heinz,condiments.sauce,condiments.mayo,1.0,heinz,,2.0,2.0,580.8,OK
60f98b85-0a83-4fc3-90f9-d68708a11506,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС майонезный Легкий 30% 10 кг. SolPro,соус майонезный легкий 30 solpro,condiments.sauce,condiments.mayo,1.0,,,10.0,10.0,1614.6,NO_BRAND
3ea0bfd3-da57-4734-8d2a-92d97307b084,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Манго с перцем чили 470 гр. Tamaki,соус манго перцем чили tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,255.31,NO_BRAND
d3fa2a2f-f32e-48fd-9a02-2b64ba84094b,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Манго Чили 850 гр. Genso,соус манго чили genso,condiments.sauce,condiments.sauce,1.0,,,0.85,0.85,579.86,NO_BRAND
da64623c-ae08-4b99-8e82-eb915ba28859,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС маринад шашлычный 470 мл. Tamaki,соус маринад шашлычный tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,199.65,NO_BRAND
bcc42d26-69f8-4287-8100-eb0f71e079f4,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС медово-горчичный 1 кг. Hellmann`s,соус медово горчичный hellmann,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,510.6,NO_BRAND
beeee06e-0e11-4b0d-9cce-68282e5a0674,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС медово-горчичный 470 мл. Tamaki,соус медово горчичный tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,220.22,NO_BRAND
3dfca2be-33d2-489c-8d4c-f0739c7fcd60,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Мексиканский 2,2 кг. PROVIL S.A.",соус мексиканский provil,condiments.sauce,condiments.sauce,1.0,,,2.2,2.2,1634.49,NO_BRAND
94453284-6c40-4ab2-9e03-dc051e641116,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС на основе растительных масел горчично-медовый дип-пот 25 мл*125 шт. PIKADOR,соус на основе растительных масел горчично медовый дип пот 125 шт pikador,condiments.sauce,condiments.sauce,1.0,,,0.025,0.025,1200.6,NO_BRAND
e20627d8-2b21-4d17-8f0b-965f0d85973f,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС на основе растительных масел Луковый 470 мл. Tamaki,соус на основе растительных масел луковый tamaki,condiments.sauce.onion,condiments.sauce,1.0,,,0.47,0.47000000000000003,187.55,NO_BRAND
c47a545d-1048-484f-b52b-fa50f1f9259f,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС на основе растительных масел сырный с Халапеньо дип-пот 25 мл*125 шт. PIKADOR,соус на основе растительных масел сырный халапеньо дип пот 125 шт pikador,condiments.sauce,condiments.sauce,1.0,,,0.025,0.025,1200.6,NO_BRAND
5198b273-1a54-4fe0-a5ab-f09ba105efa0,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС на основе растительных масел Тысяча островов дип-пот 25 мл*125 шт. Heinz,соус на основе растительных масел тысяча островов дип пот 125 шт heinz,condiments.sauce,condiments.sauce,1.0,heinz,,0.025,0.025,1652.4,OK
78bcd9f9-2c9d-47b1-bf68-7050915d3ad2,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС на основе растительных масел Цезарь оригинальный 2 кг. Heinz,соус на основе растительных масел цезарь оригинальный heinz,condiments.sauce,condiments.sauce,1.0,heinz,,2.0,2.0,1112.4,OK
b96f9d07-828a-46b1-a407-441a467a1174,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Наполи сухая смесь 1,8 кг. Knorr",соус наполи сухая смесь knorr,condiments.sauce,condiments.sauce,1.0,knorr,,1.8,1.8,4933.95,OK
5b5cfac5-2c7e-4e6d-94ef-11a1fb723373,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС ореховый на основе растительных масел 470 мл. Tamaki,соус ореховый на основе растительных масел tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,201.78,NO_BRAND
1c34b288-3af8-48f8-b4b9-799e70b048bd,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС ореховый на основе растительных масел Pro 1,5 л. Tamaki",соус ореховый на основе растительных масел pro tamaki,condiments.sauce,condiments.sauce,1.0,,,1.5,1.5,730.42,NO_BRAND
d34d0c0d-066c-4a00-be11-6ada3945b7f2,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС острый с хрустящим перцем чили 210 гр. Lao Gan Ma,соус острый хрустящим перцем чили lao gan ma,condiments.sauce,condiments.sauce,1.0,,,0.21,0.21,193.6,NO_BRAND
d20b20ae-3c8c-400f-b4ba-fee54428e960,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Пад Тай 1 кг. AROY-D,соус пад тай aroy,condiments.sauce,condiments.sauce,1.0,aroy_d,,1.0,1.0,508.2,OK
a9b68659-a0ce-44dd-b184-ee5b69e950cc,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Пад Тай 1,2 кг. Thai Chef",соус пад тай thai chef,condiments.sauce,condiments.sauce,1.0,,,1.2,1.2,544.5,NO_BRAND
f77ae4e0-3dd9-43b8-8cfd-5a5c21ad69d3,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС Перечный 2,3 кг. Kingzest",соус перечный kingzest,condiments.sauce,condiments.sauce,1.0,,,2.3,2.3,2344.32,NO_BRAND
b535aa4c-9450-424e-8bf2-eeccdf2707de,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС песто ""Pesto alla Genovese"" 190 гр. FEDERICI",соус песто pesto alla genovese federici,condiments.sauce,condiments.sauce,1.0,,,0.19,0.19,368.93,NO_BRAND
04f461c6-6a49-4441-8da3-491c53d6f81a,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Поке 470 мл. Tamaki,соус поке tamaki,condiments.sauce,condiments.sauce,1.0,,,0.47,0.47000000000000003,246.84,NO_BRAND
81848504-29b7-427a-8803-a5a2893be788,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Понзу 1 кг. PADAM,соус понзу padam,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,843.02,NO_BRAND
70395e27-40d7-4cd1-8665-0bdc0ad51cfb,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Релиш с огурцами и горчицей ст/б 350 гр. Kuhne,соус релиш огурцами горчицей ст kuhne,condiments.sauce,condiments.sauce,1.0,,,0.35,0.35000000000000003,375.64,NO_BRAND
9410109e-7692-4456-9f3d-3f1979cf4d8f,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС Ремулад 1 кг. Hellmann`s,соус ремулад hellmann,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,627.15,NO_BRAND
e0948fa5-c660-4b61-9fca-7884384670f8,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС рисовый Мирин 1 л. ToDoFood,соус рисовый мирин todofood,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,146.25,NO_BRAND
0e9108fb-850e-46c8-8e55-1504a60735c9,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,СОУС рисовый Мирин 18 л. PADAM,соус рисовый мирин padam,condiments.sauce,condiments.sauce,1.0,,,18.0,18.0,2594.96,NO_BRAND
085f14d3-0218-45d0-8b9d-0bddd62b6cd7,2f57f8be-f3b8-410b-83ac-cc2f505dd06f,"СОУС рыбный 4,5 л. AROY-D",соус рыбный aroy,condiments.sauce,condiments.sauce,1.0,aroy_d,,4.5,4.5,1274.13,OK
